file,formula,n_atoms,energy_eV,energy_per_atom_eV,pressure_input_GPa,pressure_output_GPa,stress_GPa,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,lattice_vectors,source_csv,volume_A3,H_tot_eV,H_per_atom_eV,Li_num,Li_frac,Cu_num,Cu_frac,H_num,H_frac,H_form_eV_per_atom,explicit_formula
sample_17.vasp,Cu2H,3,-9.646086,-3.2153619130452475,100,99.73961893717448,[-9.971e+01 -9.971e+01 -9.980e+01  4.287e-05 -4.613e-05 -7.043e-06],2.379213929321851,2.3792139293218475,3.928098360255088,90.0,90.0,120.0,"[[ 2.379214e+00  1.206926e-16 -9.803100e-04]
 [-1.189606e+00  2.060459e+00  1.687269e-03]
 [ 1.618498e-03 -2.282201e-03  3.928097e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_66/summary_batch_66_100GPa.csv,19.256613237961737,2.34165311955131,0.7805510398504367,0.0,0.0,2.0,0.6666666666666666,1.0,0.3333333333333333,-0.45499738881047663,Cu2H
sample_10.vasp,Cu3H,4,-13.0116825,-3.252920627593994,100,99.9286397298177,[-9.996e+01 -9.996e+01 -9.987e+01 -1.026e-02 -1.742e-02  2.061e-03],2.353931267689708,2.3539312676897066,5.989831084882301,78.66799015302196,78.66799015302198,59.99999999999999,"[[ 2.307820e+00 -1.511723e-16  4.636355e-01]
 [ 1.107541e+00  2.024925e+00  4.626281e-01]
 [-2.860693e-03  1.284241e-03  5.989830e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_39/summary_batch_39_100GPa.csv,27.99342243135561,4.447971950056271,1.1119929875140677,0.0,0.0,3.0,0.75,1.0,0.25,-0.4268832097170523,Cu3H
sample_4.vasp,Cu4H,5,-16.277779,-3.2555557250976563,100,99.90607198079428,[-9.991e+01 -9.991e+01 -9.991e+01 -1.532e-06  3.267e-06  1.485e-05],3.32541723671081,3.325417236710811,3.325417236710812,90.0,90.0,90.0,"[[ 3.325417e+00  1.855970e-21  4.672345e-04]
 [ 1.302948e-07  3.325417e+00 -9.273386e-04]
 [-4.672345e-04  9.273386e-04  3.325417e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_76/summary_batch_76_100GPa.csv,36.77378903217096,6.653059466170021,1.330611893234004,0.0,0.0,4.0,0.8,1.0,0.2,-0.3902609651392396,Cu4H
sample_8.vasp,Cu5H2,7,-22.134195,-3.162027903965541,100,99.80601755777997,[-9.990e+01 -9.990e+01 -9.962e+01 -2.271e-02 -7.232e-02 -1.419e-02],2.3546551615251703,2.354508073150092,10.178398945137756,83.47648622310058,83.39957332767392,60.02763316401813,"[[ 2.337834e+00  2.701955e-03  2.809379e-01]
 [ 1.148906e+00  2.036204e+00  2.785600e-01]
 [-4.471838e-02 -3.004503e-02  1.017826e+01]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_63/summary_batch_63_100GPa.csv,48.45546125895683,8.050662472606206,1.1500946389437436,0.0,0.0,5.0,0.7142857142857143,2.0,0.2857142857142857,-0.2587839431858591,Cu5H2
sample_15.vasp,CuH,4,-12.072362,-3.0180904865264893,100,100.04558817545572,[-1.003e+02 -1.004e+02 -9.943e+01  6.637e-02  3.896e-02  3.294e-02],2.448478729459268,2.4458040797949177,4.200199211675811,90.09736020872118,90.05841263233631,119.99620722090398,"[[ 2.448467  0.004813 -0.005679]
 [-1.226943  2.115779 -0.006847]
 [ 0.005443  0.008499  4.200187]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_95/summary_batch_95_100GPa.csv,21.78378218244645,1.5302057697088394,0.38255144242720984,0.0,0.0,1.0,0.5,1.0,0.5,-0.2463414490932907,CuH
sample_2.vasp,Li(Cu2H)3,10,-30.428905,-3.0428905487060547,100,99.63777414957684,[-9.962e+01 -9.957e+01 -9.972e+01  5.148e-02  3.333e-05  1.655e-05],2.347732411644396,4.048748793759835,7.036336829711917,84.2008361427501,90.0,106.85394963179984,"[[ 2.347732e+00 -1.189907e-03  4.150475e-04]
 [-1.171977e+00  3.857720e+00  3.699135e-01]
 [-1.207816e-03  7.112915e-02  7.035977e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_3/summary_batch_3_100GPa.csv,63.65247189275013,9.15594116734961,0.915594116734961,1.0,0.1,6.0,0.6,3.0,0.3,-0.6042656395390236,Li(Cu2H)3
sample_13.vasp,Li(Cu2H3)2,11,-31.68533,-2.8804844942959877,100,99.78858693440756,[-9.993e+01 -9.978e+01 -9.967e+01 -1.290e-01 -9.083e-02  7.056e-02],4.007983588057665,4.008595731811084,4.053586660654282,99.201113231923,99.22165278257008,119.22075157424452,"[[ 3.946558  0.018895 -0.698754]
 [-2.126049  3.326861 -0.693364]
 [ 0.05722   0.100057  4.051948]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_21/summary_batch_21_100GPa.csv,53.91813880731958,1.8965832883771299,0.1724166625797391,1.0,0.09090909090909091,4.0,0.36363636363636365,6.0,0.5454545454545454,-0.4391885553433656,Li(Cu2H3)2
sample_19.vasp,Li(Cu3H)2,9,-26.485022,-2.9427801767985025,100,99.985107421875,[-1.001e+02 -9.983e+01 -9.998e+01 -8.842e-02 -3.290e-01 -1.581e-02],2.310659302371393,5.807498837574882,6.129340184774662,125.64938263219878,111.37168003548992,78.85190465588992,"[[ 2.216707  0.134007 -0.638279]
 [-0.035163  4.869347 -3.16469 ]
 [-0.554543 -0.302206  6.096718]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_89/summary_batch_89_100GPa.csv,62.221028140672715,12.34451135511437,1.3716123727904856,1.0,0.1111111111111111,6.0,0.6666666666666666,2.0,0.2222222222222222,-0.4494622141695793,Li(Cu3H)2
sample_11.vasp,Li(Cu3H4)2,15,-42.98031,-2.8653539021809897,100,99.9746831258138,[-1.002e+02 -1.003e+02 -9.939e+01  4.489e-02  5.891e-02  1.485e-01],4.45846454724013,4.458464547240128,3.9173490366324657,83.89130208353653,83.89130208353654,80.39761854101788,"[[ 4.441657 -0.140406  0.360387]
 [ 0.854389  4.360215  0.369389]
 [ 0.103115  0.074357  3.915286]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_33/summary_batch_33_100GPa.csv,76.02889901316239,4.461189601693071,0.29741264011287144,1.0,0.06666666666666667,6.0,0.4,8.0,0.5333333333333333,-0.3188026241028723,Li(Cu3H4)2
sample_18.vasp,Li(Cu4H)2,11,-33.496292,-3.0451174649325283,100,99.88724009195964,[-9.972e+01 -9.994e+01 -1.000e+02  3.872e-02 -8.466e-02  2.487e-02],3.31290278785494,5.146344074720666,5.214070469881858,107.7834424746641,108.51730191906456,89.99854246966258,"[[ 3.143478 -0.005612 -1.045869]
 [-0.49677   4.891668 -1.519758]
 [-0.010622 -0.056646  5.213752]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/100_GPa/batch_9/summary_batch_9_100GPa.csv,79.8020706261474,16.2560861170183,1.4778260106380272,1.0,0.09090909090909091,8.0,0.7272727272727273,2.0,0.18181818181818182,-0.45739128831870574,Li(Cu4H)2
