file,formula,n_atoms,energy_eV,energy_per_atom_eV,pressure_input_GPa,pressure_output_GPa,stress_GPa,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,lattice_vectors,source_csv,volume_A3,H_tot_eV,H_per_atom_eV,Li_num,Li_frac,Cu_num,Cu_frac,H_num,H_frac,H_form_eV_per_atom,explicit_formula
sample_18.vasp,LiH,2,-5.4401813,-2.720090627670288,50,49.39576085408529,[-49.356 -49.396 -49.435  -0.097   0.068   0.056],2.395476240202003,2.3954762402020027,2.395476240202003,90.05346032140514,119.9691394703994,119.9691394703994,"[[ 2.076658 -0.005307 -1.194056]
 [-1.380084  1.95796  -0.008272]
 [-0.002949  0.005307  2.395469]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_14/summary_batch_14_50GPa.csv,9.724406059020566,-2.4421066983915867,-1.2210533491957933,1.0,0.5,0.0,0.0,1.0,0.5,-1.085559045761852,LiH
sample_9.vasp,LiH,2,-5.4399776,-2.719988822937012,50,49.40736770629883,[-4.938e+01 -4.935e+01 -4.949e+01 -6.890e-02 -9.736e-02 -4.002e-02],2.3944281699406145,2.394428169940615,2.394428169940615,60.07563251148672,60.07563251148674,60.07563251148674,"[[2.078055e+00 3.592527e-03 1.189521e+00]
 [6.907172e-01 1.958506e+00 1.191826e+00]
 [5.711633e-03 1.229192e-03 2.394421e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_81/summary_batch_81_50GPa.csv,9.723755975021083,-2.441398991435988,-1.220699495717994,1.0,0.5,0.0,0.0,1.0,0.5,-1.0852051922840527,LiH
sample_20.vasp,LiH,2,-5.4382696,-2.71913480758667,50,49.50634765625,[-49.518 -49.336 -49.666   0.276   0.195   0.258],2.3933085282073496,2.393308528207348,2.392109837054493,119.8952697601746,119.8952697601746,90.01013995096996,"[[ 2.075096e+00  3.516739e-05 -1.192435e+00]
 [-6.867478e-01  1.957098e+00 -1.194183e+00]
 [-4.942809e-04  1.438294e-03  2.392109e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_76/summary_batch_76_50GPa.csv,9.718398554531186,-2.4353392199332324,-1.2176696099666162,1.0,0.5,0.0,0.0,1.0,0.5,-1.082175306532675,LiH
sample_6.vasp,Li7CuH7,15,-41.026176,-2.7350784301757813,50,49.64335505167643,[-4.979e+01 -4.950e+01 -4.963e+01  2.448e-01  9.496e-03 -8.972e-03],2.411177558371141,4.128570999854121,8.242317580496417,80.27524510761887,89.99295612244714,73.0260814655179,"[[ 2.411174e+00  1.227520e-03  4.068599e-03]
 [ 1.201970e+00  3.868734e+00  7.957779e-01]
 [-1.278597e-02 -2.051395e-01  8.239754e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_39/summary_batch_39_50GPa.csv,77.24263927715916,-17.092583073901213,-1.139505538260081,7.0,0.4666666666666667,1.0,0.06666666666666667,7.0,0.4666666666666667,-0.9863840097151116,Li7CuH7
sample_4.vasp,Li5CuH6,12,-33.73357,-2.81113084157308,50,49.6415761311849,[-4.970e+01 -4.940e+01 -4.982e+01  3.385e-04 -1.475e-01  4.667e-05],4.1661908805272825,4.176399107087457,4.167603093228008,80.51738637394101,70.71277365482874,60.08082275332461,"[[ 3.937089e+00 -1.404877e-05  1.362525e+00]
 [ 1.967415e+00  3.619801e+00  6.845646e-01]
 [ 1.438872e-02 -3.797202e-03  4.167577e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_82/summary_batch_82_50GPa.csv,59.32333894051744,-15.35292194553006,-1.279410162127505,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.9658276725583645,Li5CuH6
sample_18.vasp,Li7CuH7,15,-40.554623,-2.7036415100097657,50,49.78755823771159,[-49.913 -50.011 -49.438  -0.086  -0.197   0.134],5.332507215977012,5.334332697864525,4.134907177706208,59.05379728628888,59.06669945999232,53.11092572079033,"[[ 4.580132e+00 -1.051259e-02  2.730917e+00]
 [ 2.106838e+00  4.066725e+00  2.734608e+00]
 [ 9.228045e-03  3.851098e-03  4.134895e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_72/summary_batch_72_50GPa.csv,76.97987528453618,-16.6331619646737,-1.10887746431158,7.0,0.4666666666666667,1.0,0.06666666666666667,7.0,0.4666666666666667,-0.9557559357666108,Li7CuH7
sample_9.vasp,Li5CuH6,12,-33.850975,-2.8209145863850917,50,49.83160654703776,[-4.967e+01 -5.000e+01 -4.983e+01 -9.040e-03 -1.906e-02  1.088e-03],2.4256944028129444,3.4108895401365658,7.235572569755234,90.00582411908876,89.91332722338122,89.99930471856644,"[[ 2.425526e+00  5.691945e-04 -2.857332e-02]
 [-7.195331e-04  3.410888e+00  3.353144e-03]
 [ 9.617735e-02 -7.827655e-03  7.234929e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_44/summary_batch_44_50GPa.csv,59.86543684303687,-15.231359199889852,-1.2692799333241542,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.9556974437550139,Li5CuH6
sample_14.vasp,Li6CuH5,12,-31.807673,-2.650639375050863,50,49.98299789428711,[-5.018e+01 -5.017e+01 -4.960e+01 -3.830e-01 -1.133e-02  2.709e-03],2.387080753608091,4.0736187440175895,7.0672235481105705,95.7777320646916,90.00601240790535,107.03386956308977,"[[ 2.387071e+00 -6.313526e-03  2.504312e-03]
 [-1.182751e+00  3.888870e+00 -2.686221e-01]
 [-8.838867e-03 -2.601077e-01  7.062430e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_57/summary_batch_57_50GPa.csv,65.34191760629568,-11.422995398780763,-0.9519162832317303,6.0,0.5,1.0,0.08333333333333333,5.0,0.4166666666666667,-0.9504421031554185,Li6CuH5
sample_6.vasp,Li5CuH6,12,-33.790066,-2.8158388137817383,50,50.186668395996094,[-50.184 -49.879 -50.498   0.397  -0.101   0.249],3.425280735905397,4.818582014933174,4.155738382617293,106.3707971734888,114.30302503429718,89.97028794388596,"[[ 3.119008 -0.006373 -1.415732]
 [-0.579425  4.602653 -1.303299]
 [ 0.007783 -0.048609  4.155447]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_79/summary_batch_79_50GPa.csv,59.45236325763814,-15.167172498122373,-1.2639310415101976,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.9503485519410573,Li5CuH6
sample_18.vasp,Li4CuH5,20,-56.846863,-2.8423431396484373,50,49.62945429484049,[-5.005e+01 -4.937e+01 -4.946e+01  7.014e-02  1.028e-02  1.066e-01],3.425173272542373,4.179417893904352,7.625391004323236,89.96164028754565,89.99331357566268,114.1197284057414,"[[ 3.425170e+00 -4.657968e-03  8.248085e-04]
 [-1.702709e+00  3.816843e+00  5.254118e-03]
 [-9.536213e-04 -5.332044e-03  7.625389e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/50_GPa/batch_60/summary_batch_60_50GPa.csv,99.62890184202723,-25.985541852890464,-1.2992770926445232,4.0,0.4,1.0,0.1,5.0,0.5,-0.950076965848343,Li4CuH5
