file,formula,n_atoms,energy_eV,energy_per_atom_eV,pressure_input_GPa,pressure_output_GPa,stress_GPa,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,lattice_vectors,source_csv,volume_A3,H_tot_eV,H_per_atom_eV,Li_num,Li_frac,Cu_num,Cu_frac,H_num,H_frac,H_form_eV_per_atom,explicit_formula
sample_17.vasp,Cu2H,3,-11.199574,-3.73319149017334,5,4.970914363861084,[-4.786e+00 -4.786e+00 -5.340e+00  3.263e-04 -2.272e-04 -3.308e-06],2.6017005387503582,2.601700538750358,4.29624002198179,90.0,90.0,120.0,"[[ 2.601700e+00  6.815966e-19 -1.071981e-03]
 [-1.300850e+00  2.253138e+00  1.845050e-03]
 [ 1.770184e-03 -2.496089e-03  4.296239e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_66/summary_batch_66_5GPa.csv,25.184519114337828,-10.418198815018053,-3.4727329383393513,0.0,0.0,2.0,0.6666666666666666,1.0,0.3333333333333333,-0.1925487451858725,Cu2H
sample_4.vasp,Cu3H,4,-15.266478,-3.816619396209717,5,4.696349620819092,[-4.701e+00 -4.701e+00 -4.687e+00 -1.743e-03 -2.934e-03  3.483e-04],2.5793548892232456,2.579354889223246,6.547114137499573,78.63934692027132,78.63934692027132,60.00000000000001,"[[ 2.529768e+00 -6.205318e-18  5.033345e-01]
 [ 1.214891e+00  2.219047e+00  5.029331e-01]
 [ 1.231578e-02  8.481974e-03  6.547097e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_52/summary_batch_52_5GPa.csv,36.73390807182253,-14.189722184409904,-3.547430546102476,0.0,0.0,3.0,0.75,1.0,0.25,-0.24881219681630062,Cu3H
sample_11.vasp,Cu4H,5,-19.229738,-3.8459476470947274,5,5.221782525380452,[-5.222e+00 -5.222e+00 -5.222e+00  2.860e-06  3.363e-06  2.968e-06],3.63943862019353,3.6394386201935296,3.6394386201935296,90.0,90.0,90.0,"[[ 3.639438e+00 -3.356011e-21  2.078006e-03]
 [ 1.197962e-07  3.639439e+00 -2.098121e-04]
 [-2.078006e-03  2.098121e-04  3.639438e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_75/summary_batch_75_5GPa.csv,48.20623774445416,-17.658609562261944,-3.531721912452389,0.0,0.0,4.0,0.8,1.0,0.2,-0.22204306948659464,Cu4H
sample_8.vasp,Cu5H2,7,-26.404278,-3.7720396859305247,5,4.985844612121582,[-4.930e+00 -4.928e+00 -5.099e+00 -9.608e-03  3.143e-03 -2.814e-03],2.601403119905796,2.601369680427397,11.269794857939443,83.44688755778674,83.41004591187139,60.02253595053213,"[[ 2.582808e+00  3.131886e-03  3.104687e-01]
 [ 1.269312e+00  2.249584e+00  3.087742e-01]
 [-5.197290e-02 -3.024321e-02  1.126963e+01]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_63/summary_batch_63_5GPa.csv,65.48294415875885,-24.366501229290087,-3.480928747041441,0.0,0.0,5.0,0.7142857142857143,2.0,0.2857142857142857,-0.19021075038356372,Cu5H2
sample_2.vasp,CuH,2,-7.176243,-3.5881214141845703,5,5.268807888031006,[-5.258 -5.327 -5.221  0.032  0.032  0.018],2.798324790119472,2.7967381853101707,2.7983247901194725,59.903668394042825,59.940514527090336,59.90366839404284,"[[ 2.420457e+00  5.124900e-04  1.404282e+00]
 [ 8.053809e-01  2.279752e+00  1.405645e+00]
 [-3.008804e-03 -2.870119e-03  2.798322e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_23/summary_batch_23_5GPa.csv,15.456251666776287,-6.667959262432609,-3.3339796312163044,0.0,0.0,1.0,0.5,1.0,0.5,-0.09066375032822016,CuH
sample_2.vasp,Li(Cu2H)3,10,-36.13047,-3.6130470275878905,5,5.217990398406982,[-5.293e+00 -5.138e+00 -5.222e+00 -8.211e-02 -5.304e-05  9.429e-05],2.625106505922397,4.506408883486306,7.656605018277957,85.38059853682329,90.0,106.93362609020132,"[[ 2.625106e+00 -1.330489e-03  4.640835e-04]
 [-1.310440e+00  4.296536e+00  3.609018e-01]
 [-1.351962e-03  3.202370e-03  7.656604e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_3/summary_batch_3_5GPa.csv,86.34140118486803,-33.31849122303631,-3.3318491223036313,1.0,0.1,6.0,0.6,3.0,0.3,-0.24628390728363705,Li(Cu2H)3
sample_13.vasp,Li(Cu2H3)2,11,-37.451714,-3.404701232910156,5,5.121224721272786,[-5.048 -5.225 -5.09  -0.322 -0.203 -0.202],4.56465706327296,4.56929715626263,4.618802103996171,100.66157369926252,100.7898290418292,119.16363138354158,"[[ 4.483448e+00  2.246841e-03 -8.571971e-01]
 [-2.430861e+00  3.775115e+00 -8.472873e-01]
 [ 2.739409e-03  4.128040e-03  4.618799e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_21/summary_batch_21_5GPa.csv,78.23399883704741,-34.951028745964706,-3.177366249633155,1.0,0.09090909090909091,4.0,0.36363636363636365,6.0,0.5454545454545454,-0.12773503625978125,Li(Cu2H3)2
sample_19.vasp,Li(Cu3H)2,9,-32.053143,-3.5614602830674915,5,4.975202560424805,[-4.856 -4.912 -5.157  0.03  -0.055  0.026],2.5290031717106234,6.276450240189819,6.577195978164975,120.61562148246622,101.08980791254058,90.14916174856523,"[[ 2.483421e+00  8.148815e-04 -4.779915e-01]
 [-6.315006e-01  5.371073e+00 -3.185374e+00]
 [-2.240027e-02 -1.622653e-02  6.577138e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_89/summary_batch_89_5GPa.csv,87.54272019466572,-29.334698472711363,-3.2594109414123738,1.0,0.1111111111111111,6.0,0.6666666666666666,2.0,0.2222222222222222,-0.1790841407337026,Li(Cu3H)2
sample_11.vasp,Li(Cu3H4)2,15,-52.07341,-3.4715606689453127,5,5.001047929128011,[-5.202 -5.089 -4.712 -0.019 -0.024 -0.247],4.920140154235817,4.920140154235807,4.998480712915296,87.84841645445468,87.84841645445469,73.34349374452137,"[[ 4.909383  0.154831  0.28595 ]
 [ 1.246355  4.750502  0.295143]
 [-0.100131 -0.089805  4.996671]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_33/summary_batch_33_5GPa.csv,115.79786172983691,-48.45888504571547,-3.230592336381031,1.0,0.06666666666666667,6.0,0.4,8.0,0.5333333333333333,-0.12931187833706825,Li(Cu3H4)2
sample_18.vasp,Li(Cu4H)2,11,-40.60077,-3.69097900390625,5,4.949761867523193,[-5.040e+00 -4.736e+00 -5.073e+00  8.623e-02 -9.995e-05  4.704e-02],3.631747578842152,5.744398729773112,5.733646035382432,106.86943314173584,108.45345733699706,89.98524690011071,"[[ 3.446074e+00 -5.513756e-03 -1.146358e+00]
 [-5.353523e-01  5.479116e+00 -1.640366e+00]
 [-5.418355e-03 -2.839859e-02  5.733573e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_9/summary_batch_9_5GPa.csv,108.0291431637624,-37.263318926516206,-3.3875744478651098,1.0,0.09090909090909091,8.0,0.7272727272727273,2.0,0.18181818181818182,-0.25750328045814863,Li(Cu4H)2
