file,formula,n_atoms,energy_eV,energy_per_atom_eV,pressure_input_GPa,pressure_output_GPa,stress_GPa,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,lattice_vectors,source_csv,volume_A3,H_tot_eV,H_per_atom_eV,Li_num,Li_frac,Cu_num,Cu_frac,H_num,H_frac,H_form_eV_per_atom,explicit_formula
sample_18.vasp,LiH,2,-6.079525,-3.039762496948242,5,5.100230852762858,[-5.054 -5.101 -5.146 -0.114  0.081  0.066],2.726323526681645,2.7263235266816443,2.7263235266816443,90.17032582883128,119.90171110733534,119.90171110733532,"[[ 2.364274e+00 -3.767381e-03 -1.357584e+00]
 [-1.570686e+00  2.228371e+00 -1.219466e-02]
 [-1.754338e-03  3.767381e-03  2.726320e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_14/summary_batch_14_5GPa.csv,14.350263344273795,-5.622711031092342,-2.811355515546171,1.0,0.5,0.0,0.0,1.0,0.5,-0.578002837590903,LiH
sample_20.vasp,LiH,2,-6.078961,-3.039480447769165,5,5.17065445582072,[-5.151 -5.076 -5.286  0.08   0.056  0.107],2.7247490386808724,2.724749038680873,2.723688060107682,119.91857517300528,119.9185751730053,90.0078854576016,"[[ 2.362149e+00 -3.459592e-04 -1.358127e+00]
 [-7.821108e-01  2.227699e+00 -1.360116e+00]
 [-1.029243e-03  9.794004e-04  2.723688e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_76/summary_batch_76_5GPa.csv,14.332809290880569,-5.616402667533863,-2.8082013337669314,1.0,0.5,0.0,0.0,1.0,0.5,-0.5748486558116634,LiH
sample_9.vasp,LiH,2,-6.0788755,-3.039437770843506,5,5.183828035990397,[-5.167 -5.149 -5.236 -0.043 -0.061 -0.025],2.724990721033769,2.72499072103377,2.7249907210337687,60.066062210655126,60.0660622106551,60.066062210655126,"[[2.364828e+00 4.249446e-03 1.353937e+00]
 [7.861889e-01 2.228727e+00 1.356561e+00]
 [6.727499e-03 1.560230e-03 2.724982e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_81/summary_batch_81_5GPa.csv,14.329460158956685,-5.615247041368789,-2.8076235206843947,1.0,0.5,0.0,0.0,1.0,0.5,-0.5742708427291268,LiH
sample_6.vasp,Li7CuH7,15,-45.609615,-3.040641021728516,5,4.979400157928467,[-4.899e+00 -4.904e+00 -5.135e+00  4.003e-01  1.772e-02 -1.350e-03],2.7293489860443145,4.708895389209828,9.2618290690667,78.37757250485997,89.97576691125494,73.14610415511886,"[[ 2.729344e+00  1.634910e-03  4.981024e-03]
 [ 1.360843e+00  4.400674e+00  9.776886e-01]
 [-1.295096e-02 -5.704789e-02  9.261644e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_39/summary_batch_39_5GPa.csv,111.37267245772891,-42.148266399027165,-2.809884426601811,7.0,0.4666666666666667,1.0,0.06666666666666667,7.0,0.4666666666666667,-0.5018272059979428,Li7CuH7
sample_5.vasp,Li3Cu2H3,8,-25.95455,-3.244318723678589,5,4.728139877319336,[-4.663 -4.663 -4.858 -0.035 -0.035 -0.007],2.7054628962021536,2.705462896202154,9.01882544817374,98.6301982904963,98.6301982904963,90.0014199543157,"[[ 2.673050e+00 -1.202992e-03 -4.175306e-01]
 [-6.418726e-02  2.672176e+00 -4.181944e-01]
 [ 3.898820e-02  4.215906e-02  9.018643e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_65/summary_batch_65_5GPa.csv,64.50998537004959,-24.050813089410457,-3.006351636176307,3.0,0.375,2.0,0.25,3.0,0.375,-0.4928569232887896,Li3Cu2H3
sample_14.vasp,Li6CuH5,12,-35.728886,-2.977407137552897,5,4.7484199206034345,[-4.762 -4.837 -4.646 -0.176 -0.01  -0.021],2.710094487939105,4.664697517281886,7.880268138535933,93.9614401545114,90.01727688150795,106.92323765861964,"[[ 2.710081e+00 -8.044582e-03  2.594477e-03]
 [-1.344394e+00  4.460921e+00 -2.284572e-01]
 [-1.042007e-02 -1.689390e-01  7.878450e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_57/summary_batch_57_5GPa.csv,95.05707253549284,-32.911650033777896,-2.7426375028148247,6.0,0.5,1.0,0.08333333333333333,5.0,0.4166666666666667,-0.4908506687268597,Li6CuH5
sample_3.vasp,Li5CuH6,12,-37.27356,-3.1061299641927085,5,4.818063100179036,[-4.847 -4.747 -4.86  -0.277  0.077 -0.058],2.702092804131503,4.657055334778365,7.428508875796192,95.43419915796537,76.5743959127473,75.5490935954958,"[[ 2.636577 -0.015409  0.591208]
 [ 1.312287  4.448108 -0.424744]
 [ 0.101781 -0.057322  7.42759 ]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_40/summary_batch_40_5GPa.csv,86.88367062644967,-34.660795210869495,-2.888399600905791,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.4867197224617203,Li5CuH6
sample_6.vasp,Li5CuH6,12,-37.269875,-3.1058228810628257,5,4.939701080322266,[-4.948 -5.054 -4.817 -0.213  0.048 -0.133],3.8819379247460617,5.430245054052688,4.6467215630222265,104.64192310179423,114.5751410356517,89.70852007743208,"[[ 3.535936e+00  2.789139e-03 -1.602059e+00]
 [-6.008473e-01  5.216425e+00 -1.383998e+00]
 [-1.629935e-02  8.228234e-03  4.646686e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_79/summary_batch_79_5GPa.csv,85.62769069260632,-34.62987108304235,-2.8858225902535293,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.4841427118094585,Li5CuH6
sample_9.vasp,Li5CuH6,12,-37.322983,-3.110248565673828,5,5.083811442057292,[-5.04  -5.04  -5.172  0.04   0.181 -0.064],2.721586162539428,3.863792839131309,8.153003799298746,90.1683262690773,92.72773275670411,89.74361263963266,"[[ 2.719794e+00  6.771938e-03 -9.852100e-02]
 [ 7.621866e-03  3.863785e+00 -1.624734e-03]
 [-9.289409e-02 -2.034092e-02  8.152449e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_44/summary_batch_44_5GPa.csv,85.63577896746412,-34.6057032177119,-2.8838086014759914,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.4821287230319206,Li5CuH6
sample_4.vasp,Li5CuH6,12,-37.364407,-3.11370054880778,5,4.996540069580078,[-5.005 -4.67  -5.315  0.029 -0.055  0.006],2.717630587371221,3.9839424717697,8.30328134229737,89.74509776366004,99.41923624334214,89.99783510647595,"[[ 2.680613e+00  4.478742e-05 -4.470228e-01]
 [ 3.780319e-04  3.983942e+00  1.750915e-03]
 [ 6.997734e-03  3.329034e-02  8.303212e+00]]",/home/apandit/Applications/MatterGen/mattergen-main/test_self/test_licuh/mattersim_rel_pres/5_GPa/batch_35/summary_batch_35_5GPa.csv,88.68567834089063,-34.598659442994744,-2.883221620249562,5.0,0.4166666666666667,1.0,0.08333333333333333,6.0,0.5,-0.4815417418054911,Li5CuH6
